GEOID,county,population,white,black,hisp,ai,deaths.male,pop.at.risk.male,pop.at.risk.male.se,deaths.female,pop.at.risk.female,pop.at.risk.female.se,ICE,ICE.se,income,income.se,college,college.se,insurance,insurance.se,rate.male,rate.female
40137,"Stephens County, Oklahoma",43983,80.43334924857331,1.700657072050565,7.548370961507855,4.920082759247891,220,15175,128.32088684232198,152,16051,150.23315213360866,-0.09165437923916249,0.00974027690887392,46166,1035.8662613981762,17.4,0.8510638297872339,86.3,0.60790273556231,0.014497528830313015,0.0094698149647997
40143,"Tulsa County, Oklahoma",642781,62.47384412420404,9.922508599351879,12.447785482147108,4.522846817189681,2590,184275,38.72983346207417,1796,203059,38.242646351945886,-0.011792527948530114,0.0032298675211562605,53902,328.8753799392097,31.2,0.24316109422492402,86,0.182370820668693,0.014055080721747389,0.008844720007485509
40145,"Wagoner County, Oklahoma",77850,71.82658959537572,3.433526011560694,5.964033397559409,8.333975594091202,287,24433,87.31408821032262,202,26576,70.48049375536468,0.014401001808821484,0.006376128179547933,61566,819.4528875379939,23.3,0.6686930091185411,88.6,0.42553191489361697,0.01174640854581918,0.007600842865743528
40149,"Washita County, Oklahoma",11432,83.50244926522043,1.1459062281315606,9.840797760671798,1.2333799860041987,58,4099,64.2748006609122,38,4035,79.6084166404533,-0.07013522805409123,0.02214348293146283,52510,1882.0668693009118,20.4,1.6413373860182372,88.8,1.033434650455927,0.014149792632349353,0.009417596034696406
41003,"Benton County, Oregon",89780,80.5825350857652,0.9656939184673646,7.2900423256850075,0.4522165292938294,185,25851,287.33038474898547,128,28896,318.08803812781144,-0.003508671839342766,0.01079159202837513,58655,1196.3525835866262,53.6,0.9726443768996961,94.4,0.48632218844984804,0.007156396270937294,0.004429678848283499
41005,"Clackamas County, Oregon",405788,82.31046753477185,0.8570977949076858,8.541159423147063,0.6081993553283981,1161,142104,210.34495477667156,786,151253,210.4489249200385,0.16687680115273776,0.005069091995867645,76597,638.2978723404256,36.8,0.42553191489361697,94.4,0.24316109422492402,0.00817007262286776,0.005196591141993878
41011,"Coos County, Oregon",63308,85.35730081506287,0.6571049472420547,6.383079547608517,2.0613508561319263,398,25039,213.56205187251786,273,27762,203.66639388961548,-0.14245495495495494,0.013802720078207658,43308,1179.3313069908816,17.9,0.9118541033434651,92.2,0.729483282674772,0.015895203482567195,0.009833585476550681
41013,"Crook County, Oregon",22337,88.27953619554998,0.12982943098894212,7.570398889734522,0.8058378475175717,97,8884,85.5350805225552,66,9703,204.34651942227936,-0.07474033622443517,0.021427809683910837,44524,2354.4072948328267,16.6,1.7021276595744679,92.2,0.9726443768996961,0.010918505177847817,0.0068020199938163455
41021,"Gilliam County, Oregon",1907,87.93917147351861,0,6.240167802831673,4.299947561615102,NA,895,86.05957239029253,NA,801,87.66413177577247,-0.10849056603773585,0.03488015048995294,42976,2738.6018237082067,20.2,2.370820668693009,90.7,2.857142857142857,NA,NA
41027,"Hood River County, Oregon",23131,63.827763607280275,0.5360771259348925,31.472915135532403,0.5620163417059357,64,7884,253.3500542727394,35,7801,257.5679521990265,0.06932896123667877,0.025751836115435633,62935,2483.8905775075987,31.6,1.8237082066869301,91.4,1.033434650455927,0.008117706747843734,0.004486604281502372
26075,"Jackson County, Michigan",158913,84.7576976081252,7.913764135092786,3.475486587000434,0.41028738995551023,703,56532,121.61414391426682,446,57203,118.31631332998845,-0.06011734958506224,0.0076178465132194515,51431,787.2340425531914,21.4,0.48632218844984804,93.6,0.364741641337386,0.012435434797990518,0.007796793874447145
26079,"Kalkaska County, Michigan",17463,94.30223901964153,0.7730630475863254,1.9297944224932715,0.7616102616961576,88,7064,51.98557492228012,50,6941,93.53475289965758,-0.11962459728253257,0.01281908390443468,46004,1469.3009118541033,11.9,0.729483282674772,90.5,0.8510638297872339,0.01245753114382786,0.007203572972194208
26081,"Kent County, Michigan",643140,74.00659265478745,9.2581708492707655,10.445470659576452,0.2304319432782909,1843,192406,8.440971508067067,1101,202848,252.225097878859,0.028565934892741895,0.003913651917485948,60351,521.580547112462,35.2,0.303951367781155,93.5,0.182370820668693,0.009578703366838873,0.005427709417889257
26087,"Lapeer County, Michigan",88202,91.86526382621709,1.23579964173148,4.639350581619464,0.3401283417609578,350,35974,167.40295696313132,226,34748,187.8563280807969,0.01245498199279712,0.007429675687343836,58952,1224.9240121580547,17.8,0.547112462006079,92.6,0.364741641337386,0.009729248901984767,0.0065039714515943365
26093,"Livingston County, Michigan",188482,94.43342069799769,0.5798962235120595,2.370518139663204,0.23928014346197515,526,73080,180.61353769859005,352,73221,154.24412468551276,0.19384658611969655,0.005883265121326053,80897,903.3434650455927,34.8,0.48632218844984804,96,0.24316109422492402,0.007197591680350301,0.00480736400759345
26095,"Luce County, Michigan",6364,78.04839723444374,7.275298554368322,3.1112507856693905,5.138277812696417,29,2634,68.6476510887299,15,2278,37.914377220257755,-0.12511415525114156,0.022937612698157153,42255,2226.139817629179,16.3,1.3373860182370823,94.2,0.8510638297872339,0.011009870918754746,0.006584723441615452
26099,"Macomb County, Michigan",868704,79.59880465613143,11.352773787158801,2.5569123660072934,0.2501427413710539,3319,295499,109.04127658827184,2248,315621,190.80094339389416,0.03543737921721111,0.003512484962668776,60466,408.51063829787233,24.5,0.24316109422492402,94.3,0.12158054711246201,0.011231848500333335,0.007122466502545775
26101,"Manistee County, Michigan",24444,89.18753068237605,2.679594174439535,3.0191458026509572,1.5095729013254786,119,10370,227.51098874559887,83,10802,64.38167441127949,-0.08570534876446669,0.012556135337902933,47172,1238.9057750759878,20,0.729483282674772,93.2,0.60790273556231,0.011475409836065573,0.007683762266246992
26115,"Monroe County, Michigan",149699,91.38137195305247,2.3513851127930048,3.5143855336374994,0.27187890366669115,608,57118,106.83515339063263,387,57355,206.61558508495918,0.02059751345333086,0.007733904790557211,61514,753.1914893617021,19.1,0.547112462006079,95.3,0.303951367781155,0.01064463041423019,0.006747450091535176
